date;filename;fileSize;dataCount
2025.07.11 10:15:16;C:\Program Files (x86)\Lolly\DATA\data_92245441_2025_07_11_0.csv;308721;5805
2025.07.11 10:16:46;C:\Program Files (x86)\Lolly\DATA\data_92245441_2025_07_11_1.csv;2260088;41299
2025.07.11 11:30:55;C:\Program Files (x86)\Lolly\DATA\data_92245443_2025_07_11_0.csv;2247639;41304
2025.07.11 11:41:26;C:\Program Files (x86)\Lolly\DATA\data_92245442_2025_07_11_0.csv;2259494;41305
2025.07.24 07:01:32;C:\Program Files (x86)\Lolly\DATA\data_92245401_2025_07_24_0.csv;2305442;42535
2025.07.24 07:02:46;C:\Program Files (x86)\Lolly\DATA\data_92245460_2025_07_24_0.csv;2302678;42442
2025.07.24 07:13:24;C:\Program Files (x86)\Lolly\DATA\data_92245495_2025_07_24_0.csv;2386097;42464
2025.07.24 07:15:26;C:\Program Files (x86)\Lolly\DATA\data_92245510_2025_07_24_0.csv;2387943;42466
2025.07.24 07:16:59;C:\Program Files (x86)\Lolly\DATA\data_92245507_2025_07_24_0.csv;2386902;42465
2025.07.24 07:20:43;C:\Program Files (x86)\Lolly\DATA\data_92245506_2025_07_24_0.csv;2388398;42465
2025.07.24 07:22:22;C:\Program Files (x86)\Lolly\DATA\data_92245512_2025_07_24_0.csv;2387186;42465
2025.07.24 07:24:05;C:\Program Files (x86)\Lolly\DATA\data_92245513_2025_07_24_0.csv;2386861;42465
2025.07.24 07:27:07;C:\Program Files (x86)\Lolly\DATA\data_92245514_2025_07_24_0.csv;2387468;42464
2025.07.24 07:28:22;C:\Program Files (x86)\Lolly\DATA\data_92245515_2025_07_24_0.csv;2385935;42464
2025.07.24 07:31:09;C:\Program Files (x86)\Lolly\DATA\data_92245440_2025_07_24_0.csv;2330332;42536
2025.07.24 07:33:12;C:\Program Files (x86)\Lolly\DATA\data_92245439_2025_07_24_0.csv;2321674;42536
2025.07.24 07:34:19;C:\Program Files (x86)\Lolly\DATA\data_92245437_2025_07_24_0.csv;2328682;42537
2025.07.24 07:35:47;C:\Program Files (x86)\Lolly\DATA\data_92245509_2025_07_24_0.csv;2378763;42466
2025.07.24 07:37:25;C:\Program Files (x86)\Lolly\DATA\data_92245511_2025_07_24_0.csv;2385172;42467
2025.07.24 07:39:08;C:\Program Files (x86)\Lolly\DATA\data_92245436_2025_07_24_0.csv;2330612;42536
2025.07.24 07:40:26;C:\Program Files (x86)\Lolly\DATA\data_92245483_2025_07_24_0.csv;2315806;42467
2025.07.24 07:41:44;C:\Program Files (x86)\Lolly\DATA\data_92245459_2025_07_24_0.csv;2309226;42537
2025.07.24 07:43:20;C:\Program Files (x86)\Lolly\DATA\data_92245450_2025_07_24_0.csv;2329827;42445
2025.07.24 07:44:42;C:\Program Files (x86)\Lolly\DATA\data_92245444_2025_07_24_0.csv;2322865;42537
2025.07.24 07:46:07;C:\Program Files (x86)\Lolly\DATA\data_92245445_2025_07_24_0.csv;2327463;42537
2025.07.24 07:49:35;C:\Program Files (x86)\Lolly\DATA\data_92245443_2025_07_24_0.csv;2317273;42537
2025.07.24 07:50:58;C:\Program Files (x86)\Lolly\DATA\data_92245441_2025_07_24_0.csv;2330058;42537
2025.07.24 07:52:10;C:\Program Files (x86)\Lolly\DATA\data_92245442_2025_07_24_0.csv;2329109;42538
2025.08.04 15:41:32;C:\Program Files (x86)\Lolly\DATA\data_92245456_2025_08_04_0.csv;2376115;43625
2025.10.04 15:39:20;C:\Program Files (x86)\Lolly\DATA\data_92245401_2025_10_04_0.csv;2694764;49481
2025.10.04 15:40:41;C:\Program Files (x86)\Lolly\DATA\data_92245460_2025_10_04_0.csv;2694248;49388
2025.10.04 15:43:39;C:\Program Files (x86)\Lolly\DATA\data_92245495_2025_10_04_0.csv;2778377;49410
2025.10.04 15:45:04;C:\Program Files (x86)\Lolly\DATA\data_92245510_2025_10_04_0.csv;2780072;49413
2025.10.04 15:46:34;C:\Program Files (x86)\Lolly\DATA\data_92245507_2025_10_04_0.csv;2778508;49411
2025.10.04 15:48:29;C:\Program Files (x86)\Lolly\DATA\data_92245512_2025_10_04_0.csv;2778954;49411
2025.10.04 15:49:48;C:\Program Files (x86)\Lolly\DATA\data_92245513_2025_10_04_0.csv;2779299;49411
2025.10.04 15:51:02;C:\Program Files (x86)\Lolly\DATA\data_92245514_2025_10_04_0.csv;2779793;49410
2025.10.04 15:52:39;C:\Program Files (x86)\Lolly\DATA\data_92245515_2025_10_04_0.csv;2778793;49410
2025.10.04 15:56:21;C:\Program Files (x86)\Lolly\DATA\data_92245440_2025_10_04_0.csv;2722319;49481
2025.10.04 15:58:05;C:\Program Files (x86)\Lolly\DATA\data_92245439_2025_10_04_0.csv;2713857;49481
2025.10.04 15:59:33;C:\Program Files (x86)\Lolly\DATA\data_92245437_2025_10_04_0.csv;2720867;49482
2025.10.04 16:00:54;C:\Program Files (x86)\Lolly\DATA\data_92245509_2025_10_04_0.csv;2771006;49413
2025.10.04 16:03:24;C:\Program Files (x86)\Lolly\DATA\data_92245436_2025_10_04_0.csv;2721590;49482
2025.10.04 16:04:52;C:\Program Files (x86)\Lolly\DATA\data_92245483_2025_10_04_0.csv;2706793;49413
2025.10.04 16:06:20;C:\Program Files (x86)\Lolly\DATA\data_92245459_2025_10_04_0.csv;2700930;49483
2025.10.04 16:07:56;C:\Program Files (x86)\Lolly\DATA\data_92245450_2025_10_04_0.csv;2722310;49391
2025.10.04 16:09:57;C:\Program Files (x86)\Lolly\DATA\data_92245444_2025_10_04_0.csv;2715093;49483
2025.10.04 16:12:07;C:\Program Files (x86)\Lolly\DATA\data_92245445_2025_10_04_0.csv;2718236;49482
2025.10.04 16:20:32;C:\Program Files (x86)\Lolly\DATA\data_92245443_2025_10_04_0.csv;2709633;49483
2025.10.04 16:22:09;C:\Program Files (x86)\Lolly\DATA\data_92245441_2025_10_04_0.csv;2722273;49483
2025.10.04 16:24:01;C:\Program Files (x86)\Lolly\DATA\data_92245442_2025_10_04_0.csv;2721734;49484
2025.10.07 09:55:39;C:\Program Files (x86)\Lolly\DATA\data_92245411_2025_10_07_0.csv;2700576;49746
2025.10.07 09:58:42;C:\Program Files (x86)\Lolly\DATA\data_92245407_2025_10_07_0.csv;2700858;49747
2025.10.07 10:00:20;C:\Program Files (x86)\Lolly\DATA\data_92245406_2025_10_07_0.csv;2698968;49748
2025.10.07 10:02:31;C:\Program Files (x86)\Lolly\DATA\data_92245408_2025_10_07_0.csv;2699126;49747
2025.10.07 11:30:02;C:\Program Files (x86)\Lolly\DATA\data_92245500_2025_10_07_0.csv;5169;99
2025.10.07 11:31:40;C:\Program Files (x86)\Lolly\DATA\data_92245500_2025_10_07_1.csv;1022646;18390
2025.10.07 12:05:50;C:\Program Files (x86)\Lolly\DATA\data_92245496_2025_10_07_0.csv;2795033;49684
2025.10.07 12:08:00;C:\Program Files (x86)\Lolly\DATA\data_92245498_2025_10_07_0.csv;2795276;49684
2025.10.07 12:09:21;C:\Program Files (x86)\Lolly\DATA\data_92245413_2025_10_07_0.csv;2708300;49756
2025.10.07 12:12:55;C:\Program Files (x86)\Lolly\DATA\data_92245414_2025_10_07_0.csv;2698403;49756
2025.10.07 12:14:21;C:\Program Files (x86)\Lolly\DATA\data_92245497_2025_10_07_0.csv;2795221;49683
2025.10.07 12:18:11;C:\Program Files (x86)\Lolly\DATA\data_92245412_2025_10_07_0.csv;2698842;49756
2025.10.07 12:20:20;C:\Program Files (x86)\Lolly\DATA\data_92245501_2025_10_07_0.csv;2782123;49685
2025.10.07 12:22:55;C:\Program Files (x86)\Lolly\DATA\data_92245500_2025_10_07_2.csv;2810585;49685
2025.10.07 12:24:39;C:\Program Files (x86)\Lolly\DATA\data_92245499_2025_10_07_0.csv;2812028;49685
2025.10.07 12:31:42;C:\Program Files (x86)\Lolly\DATA\data_92245522_2025_10_07_0.csv;2812619;49686
2025.10.07 12:33:02;C:\Program Files (x86)\Lolly\DATA\data_92245489_2025_10_07_0.csv;2793519;49686
2025.10.07 12:34:28;C:\Program Files (x86)\Lolly\DATA\data_92245487_2025_10_07_0.csv;2760185;49686
2025.10.07 12:36:25;C:\Program Files (x86)\Lolly\DATA\data_92245488_2025_10_07_0.csv;2794720;49688
2025.10.07 12:43:53;C:\Program Files (x86)\Lolly\DATA\data_92245490_2025_10_07_0.csv;2793688;49686
2025.10.07 12:46:04;C:\Program Files (x86)\Lolly\DATA\data_92245521_2025_10_07_0.csv;2794050;49686
2025.10.07 12:48:14;C:\Program Files (x86)\Lolly\DATA\data_92245502_2025_10_07_0.csv;2763675;49687
2025.10.07 12:49:36;C:\Program Files (x86)\Lolly\DATA\data_92245504_2025_10_07_0.csv;2791656;49687
2025.10.07 12:50:56;C:\Program Files (x86)\Lolly\DATA\data_92245505_2025_10_07_0.csv;2793691;49687
2025.10.07 12:52:11;C:\Program Files (x86)\Lolly\DATA\data_92245503_2025_10_07_0.csv;2792979;49687
2025.10.09 08:05:34;C:\Program Files (x86)\Lolly\DATA\data_92245409_2025_10_09_0.csv;2723708;49932
2025.10.09 08:12:59;C:\Program Files (x86)\Lolly\DATA\data_92245410_2025_10_09_0.csv;2710726;49932
2025.10.09 08:17:43;C:\Program Files (x86)\Lolly\DATA\data_92245494_2025_10_09_0.csv;2802054;49861
2025.10.09 08:22:37;C:\Program Files (x86)\Lolly\DATA\data_92245523_2025_10_09_0.csv;2801939;49861
2025.10.09 08:25:41;C:\Program Files (x86)\Lolly\DATA\data_92245491_2025_10_09_0.csv;2768357;49861
2025.10.09 08:28:09;C:\Program Files (x86)\Lolly\DATA\data_92245492_2025_10_09_0.csv;2764336;49861
2025.10.09 08:33:57;C:\Program Files (x86)\Lolly\DATA\data_92245493_2025_10_09_0.csv;2764662;49826
2025.10.09 10:09:58;C:\Program Files (x86)\Lolly\DATA\data_92245401_2025_10_09_0.csv;2723434;49939
2025.10.09 10:12:42;C:\Program Files (x86)\Lolly\DATA\data_92245460_2025_10_09_0.csv;2720120;49846
2025.10.09 10:40:48;C:\Program Files (x86)\Lolly\DATA\data_92245495_2025_10_09_0.csv;2804353;49870
2025.10.09 10:42:38;C:\Program Files (x86)\Lolly\DATA\data_92245510_2025_10_09_0.csv;2805910;49871
2025.10.09 10:44:37;C:\Program Files (x86)\Lolly\DATA\data_92245507_2025_10_09_0.csv;2804270;49870
2025.10.09 10:46:41;C:\Program Files (x86)\Lolly\DATA\data_92245506_2025_10_09_0.csv;2814008;49871
2025.10.09 10:51:12;C:\Program Files (x86)\Lolly\DATA\data_92245506_2025_10_09_1.csv;187802;3527
2025.10.09 10:52:10;C:\Program Files (x86)\Lolly\DATA\data_92245506_2025_10_09_2.csv;64402;1223
2025.10.09 10:54:50;C:\Program Files (x86)\Lolly\DATA\data_92245506_2025_10_09_3.csv;33835;647
2025.10.09 10:57:32;C:\Program Files (x86)\Lolly\DATA\data_92245512_2025_10_09_0.csv;2804864;49871
2025.10.09 10:59:55;C:\Program Files (x86)\Lolly\DATA\data_92245513_2025_10_09_0.csv;2805264;49871
2025.10.09 11:01:34;C:\Program Files (x86)\Lolly\DATA\data_92245514_2025_10_09_0.csv;2805802;49871
2025.10.09 11:03:04;C:\Program Files (x86)\Lolly\DATA\data_92245515_2025_10_09_0.csv;2804334;49871
2025.10.09 11:06:38;C:\Program Files (x86)\Lolly\DATA\data_92245511_2025_10_09_0.csv;2805852;49873
2025.10.09 11:08:21;C:\Program Files (x86)\Lolly\DATA\data_92245509_2025_10_09_0.csv;2772103;49817
2025.10.09 11:10:11;C:\Program Files (x86)\Lolly\DATA\data_92245447_2025_10_09_0.csv;2696318;49817
2025.10.09 11:14:58;C:\Program Files (x86)\Lolly\DATA\data_92245440_2025_10_09_0.csv;2748262;49942
2025.10.09 11:16:42;C:\Program Files (x86)\Lolly\DATA\data_92245439_2025_10_09_0.csv;2739859;49943
2025.10.09 11:18:15;C:\Program Files (x86)\Lolly\DATA\data_92245437_2025_10_09_0.csv;2746850;49944
2025.10.09 11:21:40;C:\Program Files (x86)\Lolly\DATA\data_92245436_2025_10_09_0.csv;2749027;49943
2025.10.09 11:25:05;C:\Program Files (x86)\Lolly\DATA\data_92245459_2025_10_09_0.csv;2727007;49944
2025.10.09 11:27:29;C:\Program Files (x86)\Lolly\DATA\data_92245450_2025_10_09_0.csv;2747853;49852
2025.10.09 11:29:36;C:\Program Files (x86)\Lolly\DATA\data_92245483_2025_10_09_0.csv;2733848;49874
2025.10.09 11:31:55;C:\Program Files (x86)\Lolly\DATA\data_92245444_2025_10_09_0.csv;2741079;49945
2025.10.09 11:34:08;C:\Program Files (x86)\Lolly\DATA\data_92245445_2025_10_09_0.csv;2745691;49944
2025.10.09 11:35:41;C:\Program Files (x86)\Lolly\DATA\data_92245443_2025_10_09_0.csv;2735627;49944
2025.10.09 11:37:53;C:\Program Files (x86)\Lolly\DATA\data_92245441_2025_10_09_0.csv;2748279;49944
2025.10.09 11:39:08;C:\Program Files (x86)\Lolly\DATA\data_92245442_2025_10_09_0.csv;2747458;49945
