0;2024.05.08 06:15;4;21;-200;-200;1278;205;0;
1;2024.05.08 06:30;4;21;-200;-200;1278;205;0;
2;2024.05.08 06:45;4;21;-200;-200;1278;205;0;
3;2024.05.08 07:00;4;21;-200;-200;1278;205;0;
4;2024.05.08 07:15;4;21;-200;-200;1278;205;0;
5;2024.05.08 07:30;4;21;-200;-200;1278;205;0;
6;2024.05.08 07:45;4;21.125;-200;-200;1278;205;0;
7;2024.05.08 08:00;4;21.25;-200;-200;1278;205;0;
8;2024.05.08 08:15;4;21.25;-200;-200;1278;205;0;
9;2024.05.08 08:30;4;21.25;-200;-200;1278;205;0;
10;2024.05.08 08:45;4;21.375;-200;-200;1278;205;0;
11;2024.05.08 09:00;4;21.375;-200;-200;1278;205;0;
12;2024.05.08 09:15;4;21.4375;-200;-200;1278;205;0;
13;2024.05.08 09:30;4;21.5;-200;-200;1278;205;0;
14;2024.05.08 09:45;4;21.5625;-200;-200;1278;205;0;
15;2024.05.08 10:00;4;21.625;-200;-200;1278;205;0;
16;2024.05.08 10:15;4;21.75;-200;-200;1278;205;0;
17;2024.05.08 10:30;4;21.875;-200;-200;1278;205;0;
18;2024.05.08 10:45;4;22;-200;-200;1278;205;0;
19;2024.05.08 11:00;4;22;-200;-200;1278;205;0;
20;2024.05.08 11:15;4;22.0625;-200;-200;1278;205;0;
21;2024.05.08 11:30;4;22;-200;-200;1278;205;0;
22;2024.05.08 11:45;4;22;-200;-200;1278;205;0;
23;2024.05.08 12:00;4;22;-200;-200;1278;205;0;
24;2024.05.08 12:15;4;22.0625;-200;-200;1278;205;0;
25;2024.05.08 12:30;4;22.0625;-200;-200;1278;205;0;
26;2024.05.08 12:45;4;22.0625;-200;-200;1278;205;0;
27;2024.05.08 13:00;4;22.0625;-200;-200;1278;205;0;
28;2024.05.08 13:15;4;22;-200;-200;1278;205;0;
29;2024.05.08 13:30;4;22;-200;-200;1278;205;0;
30;2024.05.08 13:45;4;22.0625;-200;-200;1278;205;0;
31;2024.05.08 14:00;4;22.0625;-200;-200;1278;205;0;
32;2024.05.08 14:15;4;22.0625;-200;-200;1278;205;0;
33;2024.05.08 14:30;4;22.0625;-200;-200;1278;205;0;
34;2024.05.08 14:45;4;22.0625;-200;-200;1278;205;0;
35;2024.05.08 15:00;4;22;-200;-200;1278;205;0;
36;2024.05.08 15:15;4;22.0625;-200;-200;1278;205;0;
37;2024.05.08 15:30;4;22.125;-200;-200;1278;205;0;
38;2024.05.08 15:45;4;22.125;-200;-200;1278;205;0;
39;2024.05.08 16:00;4;22.25;-200;-200;1278;205;0;
40;2024.05.08 16:15;4;22.25;-200;-200;1278;205;0;
41;2024.05.08 16:30;4;22.3125;-200;-200;1278;205;0;
42;2024.05.08 16:45;4;22.375;-200;-200;1278;205;0;
43;2024.05.08 17:00;4;22.375;-200;-200;1278;205;0;
44;2024.05.08 17:15;4;22.4375;-200;-200;1278;205;0;
45;2024.05.08 17:30;4;22.375;-200;-200;1278;205;0;
46;2024.05.08 17:45;4;22.375;-200;-200;1278;205;0;
47;2024.05.08 18:00;4;22.375;-200;-200;1278;205;0;
48;2024.05.08 18:15;4;22.25;-200;-200;1278;205;0;
49;2024.05.08 18:30;4;22.25;-200;-200;1278;205;0;
50;2024.05.08 18:45;4;22.125;-200;-200;1278;205;0;
51;2024.05.08 19:00;4;22.125;-200;-200;1278;205;0;
52;2024.05.08 19:15;4;22.0625;-200;-200;1278;205;0;
53;2024.05.08 19:30;4;22;-200;-200;1278;205;0;
54;2024.05.08 19:45;4;22;-200;-200;1278;205;0;
55;2024.05.08 20:00;4;21.875;-200;-200;1278;205;0;
56;2024.05.08 20:15;4;21.875;-200;-200;1278;205;0;
57;2024.05.08 20:30;4;21.8125;-200;-200;1278;205;0;
58;2024.05.08 20:45;4;21.75;-200;-200;1278;205;0;
59;2024.05.08 21:00;4;21.75;-200;-200;1278;205;0;
60;2024.05.08 21:15;4;21.6875;-200;-200;1278;205;0;
61;2024.05.08 21:30;4;21.625;-200;-200;1278;205;0;
62;2024.05.08 21:45;4;21.625;-200;-200;1278;205;0;
63;2024.05.08 22:00;4;21.5625;-200;-200;1278;205;0;
64;2024.05.08 22:15;4;21.5;-200;-200;1278;205;0;
65;2024.05.08 22:30;4;21.5;-200;-200;1278;205;0;
66;2024.05.08 22:45;4;21.5;-200;-200;1278;205;0;
67;2024.05.08 23:00;4;21.4375;-200;-200;1278;205;0;
68;2024.05.08 23:15;4;21.375;-200;-200;1278;205;0;
69;2024.05.08 23:30;4;21.375;-200;-200;1278;205;0;
70;2024.05.08 23:45;4;21.375;-200;-200;1278;205;0;
71;2024.05.09 00:00;4;21.375;-200;-200;1278;205;0;
72;2024.05.09 00:15;4;21.3125;-200;-200;1278;205;0;
73;2024.05.09 00:30;4;21.25;-200;-200;1278;205;0;
74;2024.05.09 00:45;4;21.25;-200;-200;1278;205;0;
75;2024.05.09 01:00;4;21.25;-200;-200;1278;205;0;
76;2024.05.09 01:15;4;21.25;-200;-200;1278;205;0;
77;2024.05.09 01:30;4;21.1875;-200;-200;1278;205;0;
